year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2013	11320	2	636	Shaw	15		Armstrong, Charlie		C	So	0	0
2013	11320	2	636	Shaw	35		Core, Needham		INF	Fr	0	0
2013	11320	2	636	Shaw	8	1434573.0	Crews, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434573.0	P	Fr	5	4
2013	11320	2	636	Shaw	17		Crews, Patrick		P	Jr	0	0
2013	11320	2	636	Shaw	11	1434575.0	Edwards, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434575.0	P	Jr	33	33
2013	11320	2	636	Shaw	19	1434576.0	Gray, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434576.0	OF	Fr	9	4
2013	11320	2	636	Shaw	6	1218971.0	Harvey, Jerrell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1218971.0	P	Jr	24	22
2013	11320	2	636	Shaw	26	1323657.0	Jackson, Tyrone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1323657.0	C	Jr	30	30
2013	11320	2	636	Shaw	3	1434577.0	Jenkins, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434577.0	P	Fr	7	6
2013	11320	2	636	Shaw	10	1434579.0	Jones, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434579.0	OF	Fr	27	22
2013	11320	2	636	Shaw	1	1434578.0	Leland, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434578.0	OF	Fr	17	10
2013	11320	2	636	Shaw	14	1323658.0	Mitchell, Sterling	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1323658.0	OF	Fr	13	7
2013	11320	2	636	Shaw	5	1105010.0	Phillips, Marquise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1105010.0	INF	Sr	34	34
2013	11320	2	636	Shaw	20	1105011.0	Pigford, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1105011.0	1B	Sr	19	11
2013	11320	2	636	Shaw	32	1434580.0	Robinson, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434580.0	OF	Sr	5	3
2013	11320	2	636	Shaw	31	1218988.0	Sparrow, Todd	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1218988.0	C	Fr	34	34
2013	11320	2	636	Shaw	18	1323660.0	Stuart, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1323660.0	P	Fr	5	4
2013	11320	2	636	Shaw	22	1323661.0	Upshur, Avery	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1323661.0	P	So	25	23
2013	11320	2	636	Shaw	12	1434582.0	Weatherly, Lance	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434582.0	P	So	19	16
2013	11320	2	636	Shaw	27	1323662.0	Williams, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1323662.0	P	So	34	34
2013	11320	2	636	Shaw	7	1434583.0	Williams, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434583.0	OF	Fr	1	0
2013	11320	2	636	Shaw	30	1218990.0	Williams, Americus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1218990.0	INF	Jr	29	29
2013	11320	2	720	Tuskegee	01	1194864.0	Allen, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194864.0	P	Jr	39	39
2013	11320	2	720	Tuskegee	22	1314751.0	Barnes, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314751.0	OF	So	0	0
2013	11320	2	720	Tuskegee	10		Binford, Kenneth		2B	Jr	0	0
2013	11320	2	720	Tuskegee	06	1314748.0	Briggs, Xaviir	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314748.0	P	So	0	0
2013	11320	2	720	Tuskegee	24	1314752.0	Brock Jr., Timothy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314752.0	3B	So	22	14
2013	11320	2	720	Tuskegee	21	1314750.0	Bryant, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314750.0	P	So	12	8
2013	11320	2	720	Tuskegee	08	1089971.0	Buford, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1089971.0	P	Sr	0	0
2013	11320	2	720	Tuskegee	19	1314820.0	Cornin, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314820.0	C	So	19	19
2013	11320	2	720	Tuskegee	0	1314749.0	Drinkard, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314749.0	P	So	1	1
2013	11320	2	720	Tuskegee	02	1194867.0	Duncan, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194867.0	P	Jr	39	38
2013	11320	2	720	Tuskegee	9	1449418.0	Johnson, K.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1449418.0	DH	N/A	6	2
2013	11320	2	720	Tuskegee	26	1314753.0	Malone, Johnathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314753.0	P	So	5	0
2013	11320	2	720	Tuskegee	11	1314818.0	Mapp, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314818.0	2B	So	32	32
2013	11320	2	720	Tuskegee	10	1445007.0	Martin, Miles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1445007.0	DH	N/A	12	9
2013	11320	2	720	Tuskegee	25	1194862.0	McCray, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194862.0	3B	Jr	16	1
2013	11320	2	720	Tuskegee	16	1447237.0	Miles, Gordon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1447237.0	DH	N/A	6	4
2013	11320	2	720	Tuskegee	13	1194882.0	Moody, Gene Stewart	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194882.0	P	Jr	28	26
2013	11320	2	720	Tuskegee	12	1194880.0	Oliver, Cash	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194880.0	SS	Jr	38	38
2013	11320	2	720	Tuskegee	20	1194875.0	Rodney, Samuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1194875.0	P	Jr	25	20
